"REF_DATE","GEO","DGUID","Life insurance sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1951-06","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","4.41","","","","2"
"1951-06","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","3.44","","","","2"
"1951-06","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","40.73","","","","2"
"1951-06","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","62.90","","","","2"
"1951-06","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","7.67","","","","2"
"1951-06","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","4.79","","","","2"
"1951-06","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","10.26","","","","2"
"1951-06","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","12.41","","","","2"
"1951-07","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","144.36","","","","2"
"1951-07","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","1.07","","","","2"
"1951-07","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.33","","","","2"
"1951-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","5.09","","","","2"
"1951-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","3.48","","","","2"
"1951-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","37.75","","","","2"
"1951-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","63.19","","","","2"
"1951-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","7.39","","","","2"
"1951-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","5.19","","","","2"
"1951-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","10.13","","","","2"
"1951-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","11.81","","","","2"
"1951-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","116.03","","","","2"
"1951-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.88","","","","2"
"1951-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.48","","","","2"
"1951-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.44","","","","2"
"1951-08","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.91","","","","2"
"1951-08","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","32.80","","","","2"
"1951-08","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","46.83","","","","2"
"1951-08","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.66","","","","2"
"1951-08","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.91","","","","2"
"1951-08","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","8.44","","","","2"
"1951-08","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","11.56","","","","2"
"1951-09","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","112.69","","","","2"
"1951-09","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.84","","","","2"
"1951-09","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.42","","","","2"
"1951-09","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.65","","","","2"
"1951-09","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.58","","","","2"
"1951-09","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","31.33","","","","2"
"1951-09","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","46.79","","","","2"
"1951-09","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.69","","","","2"
"1951-09","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.62","","","","2"
"1951-09","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","7.65","","","","2"
"1951-09","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","10.96","","","","2"
"1951-10","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","142.38","","","","2"
"1951-10","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","1.07","","","","2"
"1951-10","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.38","","","","2"
"1951-10","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","4.35","","","","2"
"1951-10","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","3.30","","","","2"
"1951-10","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","39.36","","","","2"
"1951-10","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","61.85","","","","2"
"1951-10","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","6.51","","","","2"
"1951-10","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","4.14","","","","2"
"1951-10","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","10.05","","","","2"
"1951-10","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","12.44","","","","2"
"1951-11","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","155.32","","","","2"
"1951-11","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.94","","","","2"
"1951-11","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.44","","","","2"
"1951-11","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","4.11","","","","2"
"1951-11","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","3.58","","","","2"
"1951-11","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","40.54","","","","2"
"1951-11","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","66.66","","","","2"
"1951-11","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","7.81","","","","2"
"1951-11","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","4.56","","","","2"
"1951-11","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","11.31","","","","2"
"1951-11","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","14.31","","","","2"
"1951-12","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","145.20","","","","2"
"1951-12","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.88","","","","2"
"1951-12","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.50","","","","2"
"1951-12","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","4.05","","","","2"
"1951-12","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","3.44","","","","2"
"1951-12","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","39.78","","","","2"
"1951-12","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","61.41","","","","2"
"1951-12","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","6.78","","","","2"
"1951-12","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","4.39","","","","2"
"1951-12","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","10.70","","","","2"
"1951-12","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","14.15","","","","2"
"1952-01","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","127.24","","","","2"
"1952-01","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.81","","","","2"
"1952-01","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.29","","","","2"
"1952-01","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.45","","","","2"
"1952-01","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.67","","","","2"
"1952-01","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","36.89","","","","2"
"1952-01","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","52.36","","","","2"
"1952-01","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","6.18","","","","2"
"1952-01","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.95","","","","2"
"1952-01","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","9.57","","","","2"
"1952-01","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","11.07","","","","2"
"1952-02","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","139.13","","","","2"
"1952-02","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.72","","","","2"
"1952-02","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.34","","","","2"
"1952-02","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.54","","","","2"
"1952-02","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","3.28","","","","2"
"1952-02","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","37.51","","","","2"
"1952-02","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","60.87","","","","2"
"1952-02","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","6.15","","","","2"
"1952-02","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","4.24","","","","2"
"1952-02","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","10.19","","","","2"
"1952-02","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","12.29","","","","2"
"1952-03","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","158.66","","","","2"
"1952-03","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","1.01","","","","2"
"1952-03","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.28","","","","2"
